state_length,time,SW-15,SW-29,TSW-15,TSW-29,SD,JC,TD
"(2, 3, 4, 5, 6)",5642,0.7903661897983821,0.722615744805988,0.8274670643277232,0.7467081621289186,0.5522922657532452,-0.42902301707660995,0.6396526591181811
"(2, 3, 4, 5, 6)",5643,0.8882668316972,0.6727017196386555,0.9332498458166452,0.7329426910396933,0.3753401523113585,-0.42907411990738353,0.5728378938493883
"(2, 3, 4, 5, 6)",5644,1.0555070294238247,0.6716092678829079,1.0908788680211823,0.741436353674083,0.8370190766174387,-0.42892346247230323,0.5744159797955274
"(2, 3, 4, 5, 6)",5645,0.9559198881127845,0.6033643514470095,0.9962167185744675,0.7189439667886468,0.867026377490924,-0.42891055692206276,0.7112502744562378
"(2, 3, 4, 5, 6)",5646,1.1040949470373949,0.6941599825097294,1.1303373107057642,0.774881411585309,0.7909573663532031,-0.4289422728826216,0.5694513254406147
"(2, 3, 4, 5, 6)",5647,1.1632705915174024,0.6920170940953532,1.186023731398962,0.7909136078106476,0.9193005467971438,-0.42888880227197995,0.4880288189441061
"(2, 3, 4, 5, 6)",5648,1.44751217507831,0.6913038801069241,1.429340196666022,0.8074089533126053,0.2921628411903386,-0.4290917726078738,0.40060695348354985
"(2, 3, 4, 5, 6)",5649,1.3296168174924468,0.6801894779922171,1.3227112736543887,0.8115835944145733,0.44372819222907994,-0.4290566145871981,0.41017124690915396
"(2, 3, 4, 5, 6)",5650,1.0443664400883894,0.7674376655508507,1.0629354906605188,0.8705694753861849,0.25871553965343447,-0.42910025897618725,0.7907686266888917
"(2, 3, 4, 5, 6)",5651,0.9857366563124704,0.8153522689201046,0.9911791786414548,0.8902708535094421,0.2977109967987219,-0.4290946629582933,1.136403833391623
"(2, 3, 4, 5, 6)",5652,0.9953952871323026,0.8726903677351615,0.9784576565278781,0.9115881257992785,0.34928854338477006,-0.42908702355694484,1.1423026145076343
"(2, 3, 4, 5, 6)",5653,1.0203264513929713,0.9258333408257187,0.9915440177621934,0.937538543332285,0.8584516929012488,-0.4289149867221712,1.0966196761483804
"(2, 3, 4, 5, 6)",5654,0.9638915029442949,0.9718893364350769,0.9363656150229323,0.9553234962041927,0.4290099057014147,-0.42906053555484336,0.9766939480538792
"(2, 3, 4, 5, 6)",5655,0.8634101445445862,1.0256561934954618,0.8507891221712797,0.9721861837007397,0.6604579678053462,-0.4289863339211072,0.9965150452851134
"(2, 3, 4, 5, 6)",5656,0.7343643565747991,1.007341832991231,0.7470467562875541,0.9490836175521783,0.24833606041397524,-0.42910609467205874,1.0483186604530734
"(2, 3, 4, 5, 6)",5657,0.7176205552486203,0.9691740879539422,0.7300924278961535,0.9202201663353042,-0.004308461859725047,-0.42920698738508917,1.3081481181710635
"(2, 3, 4, 5, 6)",5658,0.693274420409624,0.9701670142631796,0.7047838195362581,0.9111535430783881,0.05633920787248774,-0.4291623773166537,1.3816274383011404
"(2, 3, 4, 5, 6)",5659,0.8744460140069145,0.9492236220993089,0.8549566187529567,0.890309745048372,0.5879450338666669,-0.4290124093570854,1.1731097176445984
"(2, 3, 4, 5, 6)",5660,0.9349247477186139,0.8925278021875118,0.9060971151442991,0.8594131435389477,1.0764539254166239,-0.42881445851490535,1.0690196866577277
"(2, 3, 4, 5, 6)",5661,0.8381523556852171,0.7952002465376639,0.8265416691415199,0.8088473733627898,0.3632156318117817,-0.42907568527616724,1.0796878909058014
"(2, 3, 4, 5, 6)",5662,0.8259022830417428,0.7386140054824569,0.8219068534080911,0.7803544349988026,0.3717091489669439,-0.42907567307888866,1.0663393670343653
"(2, 3, 4, 5, 6)",5663,0.7394364879719785,0.7306518626810043,0.7568095042443367,0.7726861986805951,0.018030410497127627,-0.4292015237369919,1.436042474789138
"(2, 3, 4, 5, 6)",5664,0.7481661100999281,0.699872208105407,0.7746439208951554,0.7533038417371315,0.33803178331379286,-0.42908272133391395,1.2285280839290402
"(2, 3, 4, 5, 6)",5665,0.9358431614653275,0.6696760564304697,0.9416443839701496,0.7298855278633543,0.26081405879869,-0.4291015494145789,0.8427183873406331
"(2, 3, 4, 5, 6)",5666,1.1106369728129144,0.6493145228042174,1.090678990430364,0.7065267565692723,1.2321833940572633,-0.4287196144782212,0.9904314058790519
"(2, 3, 4, 5, 6)",5667,0.9444177137850822,0.6657651948429547,0.9527879307812377,0.7006419616997968,0.32112607186675857,-0.42908576150106364,1.0945582548151276
"(2, 3, 4, 5, 6)",5668,0.6989008648389798,0.6025273420775581,0.7468710495452571,0.6545786022865112,0.4925831064604148,-0.4290414405002087,1.142476106963915
"(2, 3, 4, 5, 6)",5669,0.6423383622772276,0.5972735310756315,0.6944424912156054,0.6379837427665597,0.4575337317526236,-0.4290536807065334,1.14851924638303
"(2, 3, 4, 5, 6)",5670,0.6127310278190591,0.5492038595047227,0.6591736868011394,0.6007220811241195,0.2848884526059762,-0.4290967885132732,0.8113123174395217
"(2, 3, 4, 5, 6)",5671,0.7486504997204635,0.6279489542587128,0.7592939236232509,0.6257194448380515,0.3001897275018568,-0.4290921649827481,0.40034563703929527
"(2, 3, 4, 5, 6)",5672,0.6834472640807947,0.7186669095402137,0.6698921711890781,0.6624696500479207,0.42289651567424785,-0.42906237725670954,0.2811326783262081
"(2, 3, 4, 5, 6)",5673,0.6342359279454008,0.7858648410284594,0.5903468419983926,0.6780063823322816,0.36560349371361417,-0.4290754425796551,-0.004390318745567588
"(2, 3, 4, 5, 6)",5674,0.1594494114438658,0.6926658500710116,0.13594006933425273,0.6112909268241428,0.19911280372697204,-0.42912009981962507,-0.015641146326045158
"(2, 3, 4, 5, 6)",5675,0.2061752751856443,0.5708524002486784,0.1556721893914816,0.5299736664460817,0.020776219585460175,-0.4291805621457044,-0.007213356086775037
"(2, 3, 4, 5, 6)",5676,0.04888442692238338,0.5580597473583883,0.006473084758551053,0.5129742486227143,0.2652545234923593,-0.42909850440976927,-0.1009444464559841
"(2, 3, 4, 5, 6)",5677,0.02419781220943795,0.5537658353903235,-0.013782389325104035,0.5009700612181974,0.26670157217111085,-0.429099427662451,-0.18686914252684786
"(2, 3, 4, 5, 6)",5678,0.3350641462606359,0.713769967619612,0.2703015018276371,0.5644027735245029,0.14325214215200527,-0.4291335931043781,-0.20416905708636698
"(2, 3, 4, 5, 6)",5679,0.3430037805142476,0.7304450022317291,0.29825082061745356,0.5648562012957524,0.1252187850019912,-0.42914320523471994,-0.11030383582900354
"(2, 3, 4, 5, 6)",5680,0.3790741411484945,0.6484212299394587,0.3523854051585236,0.5218423607139949,0.1875657870173101,-0.42912940926579485,0.03231178346942739
"(2, 3, 4, 5, 6)",5681,0.2813992382698981,0.6173823029089737,0.2944247376936637,0.50995027709084,0.3206400777359005,-0.42908577407438286,0.029698096051771868
"(2, 3, 4, 5, 6)",5682,0.3050674439006493,0.6189456459110824,0.3372227004629427,0.5364944394502167,0.4047449795003801,-0.4290645430602492,0.32811968610077763
"(2, 3, 4, 5, 6)",5683,0.4504663211062316,0.5995404870396642,0.4767269243233908,0.550043650489874,0.3626811928996925,-0.4290768801314511,0.45854147038149573
"(2, 3, 4, 5, 6)",5684,0.44952518971075034,0.5561695855495931,0.48863555017708543,0.5501465885173181,0.4247839472935447,-0.42906097842877305,0.554504194053177
"(2, 3, 4, 5, 6)",5685,0.5712055933350197,0.5200315179658374,0.5975235978233814,0.5479987525062101,0.7432240740570362,-0.42896104911885563,0.6104977801172028
"(2, 3, 4, 5, 6)",5686,0.689385629493765,0.5022389730009613,0.7048569942399908,0.5517101030282741,0.31358051756444716,-0.4290886949771206,0.5534953445935863
"(2, 3, 4, 5, 6)",5687,0.6056510205689587,0.47099585136233385,0.6254627617070609,0.5492337100521408,0.48374721366128115,-0.4290447020591336,0.4651035979073021
"(2, 3, 4, 5, 6)",5688,0.8818980182379745,0.4643282530179821,0.8629654522186325,0.553075253650819,0.08494381116386714,-0.42915255420078574,0.45460378831696996
"(2, 3, 4, 5, 6)",5689,0.8608481905176364,0.4572636565826475,0.8456545831845903,0.5565574032849676,0.3086030416082464,-0.42909236027779857,0.2585580107375681
"(2, 3, 4, 5, 6)",5690,0.8498318835194725,0.35367854025558815,0.834371473259536,0.4917176017070223,0.36151930587422526,-0.42907704333260194,0.2143265493869965
"(2, 3, 4, 5, 6)",5691,0.7929079211867273,0.3487392986736611,0.7836283730934717,0.4781555471536754,0.3149692930588304,-0.4290889690186209,0.26202231373861945
"(2, 3, 4, 5, 6)",5692,0.6904522032159324,0.31714240171295044,0.6933490648438543,0.45082410662513683,0.5651763307340164,-0.42901962672280347,0.7554270995037982
"(2, 3, 4, 5, 6)",5693,0.6011509956210953,0.35110711014652124,0.6151138793776155,0.451822047441319,0.41037138844331433,-0.429063726408713,1.5245339625667853
"(2, 3, 4, 5, 6)",5694,0.5797615753093309,0.38426984976946776,0.59706999270414,0.45207443794609087,0.11142971438007783,-0.4291836146948163,1.5450830213730433
"(2, 3, 4, 5, 6)",5695,0.539084838381914,0.4050848194029925,0.5610740297645483,0.4427208854386291,1.114865574489374,-0.42879114311325345,1.66553264458687
"(2, 3, 4, 5, 6)",5696,0.5477665431760976,0.40757874301789143,0.5651613824106017,0.42383115311047526,0.49428874374791165,-0.4290443096561553,1.581544770480822
"(2, 3, 4, 5, 6)",5697,0.35464237415706623,0.3920215626737145,0.39370850202564545,0.39869713973263593,0.4395447569429583,-0.4290578679038672,1.6383271585893195
"(2, 3, 4, 5, 6)",5698,0.3440876224822041,0.36780555979539403,0.3723229576744676,0.36821546717741926,0.15770793106905256,-0.429131703904594,1.4253401547685773
"(2, 3, 4, 5, 6)",5699,0.2990570652960794,0.3325945381732059,0.3183686465157314,0.33464124204470636,0.19941350226858406,-0.4291528674969139,0.8027574695237876
"(2, 3, 4, 5, 6)",5700,0.3093348735891873,0.25196403947671386,0.31165381941307707,0.2777402383416964,0.12227710821859193,-0.4291395113479138,0.13903125382094533
"(2, 3, 4, 5, 6)",5701,0.3083138462613416,0.2633722080770722,0.2968605390214722,0.26512636476205764,0.21890566344445614,-0.42911591107085134,0.05660598105099896
"(2, 3, 4, 5, 6)",5702,0.45984052463879926,0.24365719245450784,0.4015863477430628,0.23556793870147927,0.2737915561388662,-0.4291099113294736,-0.15360527875081095
"(2, 3, 4, 5, 6)",5703,0.205747958526835,0.2146572839055734,0.15264847974999132,0.20364603659400643,0.1272161184596811,-0.42913780210887653,-0.2542610642599553
"(2, 3, 4, 5, 6)",5704,0.05427332952596704,0.39491460732002825,0.013956962668378795,0.2908932652670993,-0.5636657747368233,-0.4295256040115027,-0.32805280762368444
"(2, 3, 4, 5, 6)",5705,-0.07095846241354767,0.3610719417436902,-0.08777772569650226,0.27184816211542684,0.1798109790281861,-0.42912252079341834,-0.21670230971506577
"(2, 3, 4, 5, 6)",5706,-0.08997950006097397,0.3517112527394381,-0.10713873419324028,0.26588189989094246,0.14294474268439494,-0.4291389354923122,-0.16162943373145344
"(2, 3, 4, 5, 6)",5707,-0.27758335999211287,0.32457513179754555,-0.26925072232337854,0.24658668802594624,0.5161177858638313,-0.42903543284058415,-0.17458322810604796
"(2, 3, 4, 5, 6)",5708,-0.25632660756603176,0.34256146515807684,-0.24491623816688873,0.2543841407286344,0.28517876900883665,-0.4290941256275853,-0.12132578468701152
"(2, 3, 4, 5, 6)",5709,-0.1312792543735789,0.42603686791633105,-0.13486674614947583,0.2904537609048636,0.09078358548007588,-0.4291514043192965,-0.014011670429492779
"(2, 3, 4, 5, 6)",5710,-0.26233854321938305,0.33156764815427037,-0.23787022071886127,0.2399933368459032,0.17794629130347292,-0.42913648308701324,-0.04825067747511268
"(2, 3, 4, 5, 6)",5711,0.24738663519642207,0.33284905242959306,0.22379907291972462,0.25408805655054995,0.31249759755097467,-0.4290881864294962,-0.1257911489746034
"(2, 3, 4, 5, 6)",5712,0.37329459689577194,0.33318393491267473,0.34856756188827687,0.2746076308287932,0.30091367383359546,-0.42909768446472124,-0.2314727011857256
"(2, 3, 4, 5, 6)",5713,0.33108017840543014,0.32242154625307823,0.31965083553298734,0.29295068696944376,0.010746220272640574,-0.42918231496312964,-0.1328782681070085
"(2, 3, 4, 5, 6)",5714,0.3803816690984078,0.2817710378944989,0.36090348916845205,0.29250719194341146,0.1915931743205613,-0.42912572607560373,-0.2503889550639077
"(2, 3, 4, 5, 6)",5715,0.30838902001501745,0.2772782448400994,0.3052570289743566,0.3066408550084825,0.288819659146638,-0.4290951098361886,0.28190905862840815
"(2, 3, 4, 5, 6)",5716,0.3137041260605926,0.3019787807192275,0.3182220660609738,0.33317344754014144,0.4402554697097577,-0.42905656588221863,0.677852743124674
"(2, 3, 4, 5, 6)",5717,0.28498877325915456,0.2760839759200455,0.305279265970888,0.3340942140075964,-0.19604951291118264,-0.4292746256267818,0.8006508964477944
"(2, 3, 4, 5, 6)",5718,0.4155658863949091,0.2628810622281184,0.4225997897661925,0.33901994265278296,1.2759748667757678,-0.4286751580809118,1.0054250590910603
"(2, 3, 4, 5, 6)",5719,0.50059361269374,0.37034234244958103,0.5105309558173461,0.3951850860513937,-0.14186591674654717,-0.4292462361486666,1.1430922739644542
"(2, 3, 4, 5, 6)",5720,0.5523518986615996,0.3842044494736097,0.5669938384160141,0.4049836194175941,-0.02784446429975314,-0.42921297738167513,1.0537890792605245
"(2, 3, 4, 5, 6)",5721,0.46629186891559454,0.4135576165090119,0.4868675228506381,0.4243883739389096,-0.1518011942392111,-0.4292877155485198,1.111648154912119
"(2, 3, 4, 5, 6)",5722,0.5135278291714287,0.35842386801822684,0.5271877089393999,0.4014864055852452,0.443145001141046,-0.42905427882806696,0.8435379462015297
"(2, 3, 4, 5, 6)",5723,0.4818921346653623,0.3721092556877324,0.4972103227248919,0.41088809332842824,0.4070491020848577,-0.42906459321554663,0.43500099269821363
"(2, 3, 4, 5, 6)",5724,0.5360216511735657,0.389015258844596,0.5339300117928732,0.42108476692287555,0.07794927984523069,-0.4291759919311435,0.7009568885677419
"(2, 3, 4, 5, 6)",5725,0.5299737212765543,0.4044184462766495,0.5208778239244026,0.4300117350156374,0.6514602550562638,-0.4289932838566073,0.5758149389975677
"(2, 3, 4, 5, 6)",5726,0.31955291337465663,0.3777270555067721,0.3423890408514381,0.41828323498315334,0.5948853363533753,-0.4290134222311413,0.5869927255842162
"(2, 3, 4, 5, 6)",5727,0.4076932360154753,0.4083314537135499,0.4195512750759057,0.4343040892646739,0.5085345283178646,-0.42903671399408183,0.58103417005901
"(2, 3, 4, 5, 6)",5728,0.4434159190617228,0.3334922844412717,0.4502368346637781,0.38627179319425364,0.4039522674776719,-0.429083512361802,0.6013401043236861
"(2, 3, 4, 5, 6)",5729,0.48923514046914857,0.35543623769323907,0.48847526788350515,0.388257652425273,0.3100336566497989,-0.4290892480279094,0.3310194786837643
"(2, 3, 4, 5, 6)",5730,0.4998436668504763,0.3420939758117159,0.4914099765685401,0.36986282802126225,0.17584017881494812,-0.42913177534004954,0.3504911564473033
"(2, 3, 4, 5, 6)",5731,0.4971898114137048,0.3256242065057449,0.48768678270931287,0.3502089651255468,0.19334474838528795,-0.42911814916929963,0.20962685052379149
"(2, 3, 4, 5, 6)",5732,0.6458265639352222,0.35026376745872434,0.6036737641602284,0.3528310500798618,0.3092594926108919,-0.4290893255925863,0.2911023316032991
"(2, 3, 4, 5, 6)",5733,0.47962717049011244,0.2708074182607589,0.45454999110737593,0.30567977602273017,0.2810988355611066,-0.4290978385968075,0.10046419977401455
"(2, 3, 4, 5, 6)",5734,0.35408284639610677,0.3540923659583633,0.3502614382252916,0.3528765027898753,0.49781782491866794,-0.42903862241112245,0.08781212836243538
"(2, 3, 4, 5, 6)",5735,0.2018654907627064,0.38823953337834877,0.21507972603668477,0.3740837804634844,-0.030489398886479203,-0.42919927875989944,0.07763694405676573
"(2, 3, 4, 5, 6)",5736,0.17003928885183983,0.46428525768472817,0.18718351992003027,0.41256890998098583,0.3236303834304297,-0.4290899440267337,0.3156201685436889
"(2, 3, 4, 5, 6)",5737,0.17973472554101247,0.475504589557052,0.19343666503914378,0.42071079898725616,0.3969879077660446,-0.4290684955981503,0.3818600380038163
"(2, 3, 4, 5, 6)",5738,0.24299147293082526,0.4760806093201238,0.2480561859379165,0.4256235616424217,0.430959784089597,-0.42906078518759416,0.15209456470691407
"(2, 3, 4, 5, 6)",5739,0.27657488393390034,0.6982085327130015,0.2780637374963049,0.5533240750425822,0.5863561272829182,-0.4290128575770982,0.04570328363234972
"(2, 3, 4, 5, 6)",5740,0.3870574798563465,0.6458540853644508,0.3760563371729716,0.5455407183687327,0.1375223917708846,-0.4291384110528457,0.21446160414325455
"(2, 3, 4, 5, 6)",5741,0.4588094964981545,0.6262176508113275,0.44963410128421094,0.5541478196797167,0.14636549550192698,-0.42914341597956707,0.2336740968990898
"(2, 3, 4, 5, 6)",5742,0.472482962619188,0.6281730494589505,0.4838880098206561,0.577358020568908,0.0435857422544914,-0.4292652415770721,0.40196040377095826
"(2, 3, 4, 5, 6)",5743,0.6377858875100333,0.6239350768489076,0.6322264125933037,0.59374156268123,0.33935386707346477,-0.42908273225326643,0.24207469213477903
"(2, 3, 4, 5, 6)",5744,0.6644472509035738,0.6279760635063262,0.6591857646322108,0.6209062831379172,0.3175657975573356,-0.42909157307671575,0.27513932209543795
"(2, 3, 4, 5, 6)",5745,0.6356537952032364,0.6535172745732237,0.6384596076681209,0.6595413107219639,0.3088851571529365,-0.42910131344693414,0.36855980979327485
"(2, 3, 4, 5, 6)",5746,0.8665047379772748,0.6781162865665133,0.8467015803534768,0.6944126010044703,0.22805048123077756,-0.42911049774630355,0.559195582988722
"(2, 3, 4, 5, 6)",5747,0.7626315361766255,0.7104030276350789,0.7746550044004373,0.7286857662740285,0.7214261824327604,-0.4289685885959799,0.4435670483827773
"(2, 3, 4, 5, 6)",5748,0.7806988987030656,0.7440981202886003,0.803459531119362,0.7667805839827402,0.5808050927651944,-0.42901531472059184,0.6645785906379887
"(2, 3, 4, 5, 6)",5749,0.8902220754160153,0.7716048238769064,0.9071747058715913,0.8036909749592482,0.2228729951402705,-0.4291188274575927,0.6057720343642865
"(2, 3, 4, 5, 6)",5750,1.0066022418005356,0.858932954308688,1.0118972388759457,0.8648863509997233,0.47132416084874434,-0.4290467057559895,1.1562295942879177
"(2, 3, 4, 5, 6)",5751,1.0122912099133927,0.8514574004178707,1.0214244292364905,0.87869233844041,0.519599818406724,-0.4290364281112308,1.129885836535231
"(2, 3, 4, 5, 6)",5752,1.0147454812165526,0.9047983140656419,1.0286432522326108,0.920782056482501,0.325139161047012,-0.42908418378314733,1.1765583593041267
"(2, 3, 4, 5, 6)",5753,1.0669153807097818,0.889806285651912,1.0740052779880667,0.9344428980757777,1.3104422097619104,-0.4286498276479817,1.1237068200497102
"(2, 3, 4, 5, 6)",5754,1.1407103389594366,0.8586258975140303,1.1372513404534679,0.9424843719750404,0.3341359534227533,-0.4290960084177668,1.1815730849199142
"(2, 3, 4, 5, 6)",5755,1.1387338505161992,0.8192637261914305,1.1414825750261917,0.9434584797863482,0.30324097846801734,-0.42909076142589336,0.97057345633083
"(2, 3, 4, 5, 6)",5756,1.1920288455841355,0.7626149484802033,1.1915824045072678,0.9170756476745514,0.6945205540391929,-0.4289768249841905,0.8668789081950735
"(2, 3, 4, 5, 6)",5757,1.2893318884104747,0.7244129502456589,1.2831135895716037,0.9025843329874405,0.43874818167079366,-0.4290552830446113,0.28044985972509034
"(2, 3, 4, 5, 6)",5758,1.224485112034451,0.7141594029833054,1.235883346514597,0.8773899599139228,0.3514561838821423,-0.4290782787988681,0.24376107501795882
"(2, 3, 4, 5, 6)",5759,1.336573973443554,0.7219781069997525,1.3363558311243382,0.8596547729395356,0.25822203996233767,-0.4291002326263047,0.19690067293440625
"(2, 3, 4, 5, 6)",5760,1.314811693314831,0.7183097613558171,1.3264211220538553,0.833689045273337,0.39124366537797356,-0.42907092212693637,0.47215004038283065
"(2, 3, 4, 5, 6)",5761,1.2960338547974117,0.775771466213673,1.329163718117934,0.8322515220860209,0.7963035817372189,-0.4289438514381172,0.5852146608191783
"(2, 3, 4, 5, 6)",5762,1.2801969816588474,0.7403728785961703,1.3138213512280803,0.7846812052970878,0.6668048556116766,-0.42898987538794214,0.5724761689920523
"(2, 3, 4, 5, 6)",5763,0.8105631500486249,0.7499385954593697,0.8659951089946818,0.7641108752066555,0.6043988230411911,-0.42900718912013447,0.699388911699286
"(2, 3, 4, 5, 6)",5764,0.5190788820433361,0.7872807640732726,0.5740679758687549,0.7554548789780677,0.3330048469713269,-0.4290838700617064,0.9138240488549761
"(2, 3, 4, 5, 6)",5765,0.4491958191731025,0.6882196728817873,0.48710094418199085,0.6732753059122812,0.3004961806792322,-0.4290923100141229,0.855111844236224
"(2, 3, 4, 5, 6)",5766,0.4081828649909228,0.6609695730544475,0.4264433393038527,0.6273936613002445,1.0147113515134651,-0.4288459026961483,0.8165672404391113
"(2, 3, 4, 5, 6)",5767,0.3891538803143756,0.6363047623484626,0.38425964751581637,0.5835507531319999,0.27538663958215365,-0.42909631268293713,0.21113453805715707
"(2, 3, 4, 5, 6)",5768,0.5118778229523825,0.4903022106394116,0.4673693336837832,0.48090312267485524,0.3127080652577383,-0.42908795520370463,-0.23238340404328045
"(2, 3, 4, 5, 6)",5769,0.4137435982530605,0.597683988039442,0.3694202215041696,0.512558903976986,0.033708538946967466,-0.42917123229160675,-0.2557998260704273
"(2, 3, 4, 5, 6)",5770,0.400638041717016,0.5905656636870673,0.3549136516167115,0.4939352856125808,-0.2047019250427225,-0.42928691710243244,-0.38831766676922086
"(2, 3, 4, 5, 6)",5771,0.37471092940777084,0.552364260704639,0.3266931849460037,0.461996847804737,-0.19345609146596598,-0.42928590186417787,-0.5463023443894669
"(2, 3, 4, 5, 6)",5772,0.25685186080887157,0.5429838509495168,0.22751723255078757,0.4490168304788062,0.2199274853917785,-0.42911043279553157,-0.5079042123174643
"(2, 3, 4, 5, 6)",5773,0.2443774137795336,0.5875302037375413,0.2094431369595191,0.46627965599900767,0.36967549564684465,-0.4290767868690519,-0.460515400855864
"(2, 3, 4, 5, 6)",5774,-0.07155233148284347,0.560958581098886,-0.06044168461031213,0.4535287768284474,0.2009934481845107,-0.42912047872248066,-0.2651417160794845
"(2, 3, 4, 5, 6)",5775,-0.05446135330508924,0.516794638968555,-0.03828140631805111,0.42877193203855485,0.7018725451036095,-0.4289765530931641,0.06825869496200192
"(2, 3, 4, 5, 6)",5776,0.27249062397186724,0.44652034616315706,0.2648627153527568,0.39030288911303024,0.2637139541040573,-0.4291050651779354,0.05036824894690143
"(2, 3, 4, 5, 6)",5777,0.31433030816433516,0.4202774264565601,0.32423729824437275,0.3794353956123466,0.6090295955890163,-0.4290042063366592,0.04284565403313244
"(2, 3, 4, 5, 6)",5778,0.408617548929943,0.39866351466252253,0.41949358579852486,0.3752089350357365,0.43934333066330844,-0.42905543690283765,-0.10762851216008622
"(2, 3, 4, 5, 6)",5779,0.589361478969503,0.45779199851100927,0.5818303742291274,0.41509112407700566,-0.13565519413299781,-0.42924790115827666,-0.10661931493100678
"(2, 3, 4, 5, 6)",5780,0.6861917133409994,0.47222852513875846,0.6661216601699178,0.43592023404509894,0.205336034292907,-0.42912155311592537,0.5086841649702979
"(2, 3, 4, 5, 6)",5781,0.5482753085949357,0.3781571928059922,0.5606329152103828,0.4074603706940685,0.19223556879513076,-0.42912559741753037,0.825472075201202
"(2, 3, 4, 5, 6)",5782,0.49402136161750543,0.35832101693138435,0.5136305578405123,0.41909140339160217,0.2883989722590342,-0.4291123758461405,0.8084689914373426
"(2, 3, 4, 5, 6)",5783,0.4294345224622715,0.35438286162710525,0.4550042579341606,0.4354236398192113,1.1095795527172845,-0.42879628353486365,0.8561045878503322
"(2, 3, 4, 5, 6)",5784,0.47477602458646484,0.32726186502323157,0.49318139341580103,0.43065934763363667,0.24079766387214765,-0.4291044238556388,0.934585561290458
"(2, 3, 4, 5, 6)",5785,0.43878345181493067,0.38913571397074576,0.4634475262764131,0.4708664681271536,0.31879174824512674,-0.4290858193964618,1.0086237769706095
"(2, 3, 4, 5, 6)",5786,0.5315161192465855,0.500295902287887,0.5456185712748066,0.5213432962332493,0.3384000767332492,-0.4290810466686281,0.9823649738318416
"(2, 3, 4, 5, 6)",5787,0.7017302120383535,0.49746445211336254,0.7019293749959753,0.5176878687177572,0.7596616255766926,-0.4289554450105792,0.3922853357803739
"(2, 3, 4, 5, 6)",5788,0.7683560662955303,0.5144441722841412,0.7625869795778714,0.5259791331161305,0.12947804529423734,-0.42915624624092874,0.20551178239571977
"(2, 3, 4, 5, 6)",5789,0.7186133107439729,0.5463690162970237,0.7130200373489031,0.5398402203920432,-0.00017838088822342492,-0.42918987809056447,0.3164858486589973
"(2, 3, 4, 5, 6)",5790,0.7947735962650434,0.522918294637649,0.7700483858135666,0.5273755615974846,0.126729280244059,-0.42914475511261824,0.4514126844117487
"(2, 3, 4, 5, 6)",5791,0.3453177323132679,0.5413621578999781,0.37907855591196693,0.5370422709085142,0.574715417548277,-0.42901698499867785,0.4209571065283527
"(2, 3, 4, 5, 6)",5792,0.3623403398534174,0.5073463825342962,0.3836447580890046,0.5213766171765642,0.311531643473433,-0.429088951351596,0.4433788116899433
"(2, 3, 4, 5, 6)",5793,0.46284559985901536,0.42766583852281304,0.461307204008391,0.4811627171932927,0.8217823824572125,-0.42893437026204445,0.40655381147685
"(2, 3, 4, 5, 6)",5794,0.4452810389199961,0.4719924810267529,0.4424136764578983,0.4964964068688365,0.47541062225661795,-0.42904899087781556,0.3669396745494569
"(2, 3, 4, 5, 6)",5795,0.42636112123152425,0.48954411004606396,0.4290319795536812,0.4935481150984002,0.32597072726866433,-0.42908514714170337,0.2780649036638149
"(2, 3, 4, 5, 6)",5796,0.4894726083078325,0.4839040084823622,0.48733278791758755,0.4783340520086427,0.12508888365241205,-0.429142188584592,0.046153576038622565
"(2, 3, 4, 5, 6)",5797,0.5700542272022834,0.5143083557900555,0.5581331250682124,0.476836919846865,0.29288483980561686,-0.4290934455573168,0.19799198069039717
"(2, 3, 4, 5, 6)",5798,0.64927650812621,0.37924668787124255,0.6235444880652002,0.4032613651000749,-0.16908238367391218,-0.4292987213288588,0.39778233958460696
"(2, 3, 4, 5, 6)",5799,0.6055116901661507,0.4318423854821178,0.5857188742979089,0.4166555829622901,0.32513527339504295,-0.429085351482297,0.49227248329025786
"(2, 3, 4, 5, 6)",5800,0.4364940813369728,0.4242544766417208,0.44181354681004686,0.40502160302412743,0.7092866214018594,-0.42897989463006864,0.788220004162831
"(2, 3, 4, 5, 6)",5801,0.2625368646493491,0.4160171602200448,0.29212870206156194,0.3947590126557357,0.19588126585652202,-0.42911766473758317,0.7892131424572165
"(2, 3, 4, 5, 6)",5802,0.22356415749000486,0.35328127333165443,0.25682574601042263,0.3598676285423247,0.7151191792388478,-0.42897035770234293,0.8585424729789566
"(2, 3, 4, 5, 6)",5803,0.1869286286080347,0.33817352171682663,0.2240568077309528,0.3469139431832402,0.4399097739134463,-0.42905817183454775,0.9882241172227938
"(2, 3, 4, 5, 6)",5804,0.2306364149124018,0.40269830828298026,0.25657383291714014,0.36712426386179675,0.3491694044086589,-0.4290799063411645,0.6778590340920377
"(2, 3, 4, 5, 6)",5805,0.24550496892711077,0.391557367836665,0.26347831164161867,0.35504179194469176,0.3712861925422964,-0.42907285923598304,0.2432290431611063
"(2, 3, 4, 5, 6)",5806,0.586645286311788,0.33733706365218774,0.5448027273168017,0.3239016373746656,0.2230246727868154,-0.4291092512292245,0.12182898580381211
"(2, 3, 4, 5, 6)",5807,0.5776095467022875,0.3284333442621577,0.5251344872036565,0.3125843496201286,-0.19517937743278133,-0.4292776617070597,-0.1837464603665604
