time,SW-15,SW-29,TSW-15,TSW-29,SD,JC,TD
"('2622',)",0.8926813511216063,1.125425463164322,0.9144974537864077,1.0515139664774338,0.4382221838556111,-0.5617866824995825,0.6772597671842272
"('2623',)",0.9979326806980453,1.029753356520927,0.9950683613050995,0.925144887782277,0.5182110758149304,-0.5617649738959385,0.9283329912882508
"('2624',)",1.0774675608062554,0.9306755360505957,1.048881635449665,0.7942778581965514,0.5376999251437984,-0.5617601326298708,0.9290598228953917
"('2625',)",0.5461626254507477,0.7939310069125166,0.5733936591526665,0.6435863867369286,0.4049837763854996,-0.5617941535995518,0.9144965527825921
"('2626',)",0.3289629428134086,0.5885899753893655,0.33682117535211786,0.46534827462978134,0.4251967602421309,-0.5617987068019878,0.6495934611479145
"('2627',)",0.1754254573302456,0.35980562414075956,0.16590888077976199,0.30193601345941806,0.4944945253157388,-0.5617745278514944,0.6402406979470368
"('2628',)",0.08694965976962066,0.30517722916826534,0.06000973624922193,0.23835851767548527,0.49416972096764017,-0.5617799711472258,0.6484828036449939
"('2629',)",-0.16067385609778648,0.3262544606678266,-0.17263691699075806,0.21745172283524405,0.4679333926618747,-0.5617785580596317,0.09110744779653077
"('2630',)",-0.19389101853807114,0.29963286756980645,-0.207938551644255,0.1799951748652545,0.43496486980396415,-0.5617868396532154,-0.037280405296113
"('2631',)",-0.18952083413996057,0.3019026781442777,-0.20920643152723284,0.15059241148188954,0.44505669598671893,-0.5617840285976896,0.05455115419775563
"('2632',)",-0.20292933687771775,0.2174691560423044,-0.22225704248966024,0.07992963526711262,0.17654063793063757,-0.5618831889675115,0.2189946688519951
"('2633',)",-0.3708723025227139,0.1581283423185715,-0.3545973937238178,0.02723129094132237,0.4290221878049094,-0.5618109835745934,0.23936162157984345
"('2634',)",-0.335600278209317,0.12961740937939195,-0.31536206316080045,-0.0036815370741904324,0.23023814877909277,-0.5618675848911537,0.23551183030281816
"('2635',)",-0.235497782810446,0.06151169200510554,-0.22025350142503516,-0.052455784599370996,0.20771621484058023,-0.5618631569325335,0.25749713945988173
"('2636',)",-0.16463562486632688,-0.09188263189845311,-0.15041362626155463,-0.13396716258311148,0.22554638457606221,-0.5618562137120805,0.430533479814132
"('2637',)",-0.09737130947867147,-0.12478904133588117,-0.09036174036200276,-0.15198223639763644,0.2585185896450015,-0.5618483149019954,0.3646837118679325
"('2638',)",-0.08963707511689024,-0.12027404504166295,-0.08207615108298384,-0.15041239626291178,0.45497327901074575,-0.5617858572912909,0.25551446525075233
"('2639',)",-0.07542636037625719,-0.10938815802524851,-0.06879490298376245,-0.14353814165146708,0.533103613658858,-0.5617609008188652,0.13372713553892093
"('2640',)",-0.014088074218560785,-0.19372015971192455,-0.012202443937140175,-0.17423683030277928,0.41721908135840824,-0.5617914770030824,0.2794995384799813
"('2641',)",-0.08379005908721707,-0.21772504748853064,-0.0581991792970888,-0.17766434337054743,0.39679770545645693,-0.561798629780945,0.2737123237363234
"('2642',)",-0.003788868408910642,-0.21816344841450958,0.02736283581594112,-0.17134251302251732,0.6180851884372697,-0.5617379524001856,0.4384468242596848
"('2643',)",-0.052442036874525144,-0.22670586202960244,0.010010608286976428,-0.1658085152227417,0.4118226437585046,-0.561792657218986,0.667642962678433
"('2644',)",0.01671283136078221,-0.014712546478367394,0.09345758551912992,-0.03720634469295463,0.35105547122893743,-0.5618096389896022,0.5925851889980797
"('2645',)",0.3630809839102561,0.15129637524213843,0.4135895814310599,0.10007392786496126,0.5074070905642355,-0.5617674517179526,0.6556300864963535
"('2646',)",0.6403745444307122,0.15947328811371983,0.6541993307987781,0.153131590654143,0.3148106432827248,-0.561821553602789,0.6035921782939715
"('2647',)",0.5953054338823793,0.2303012348823988,0.6128708872325673,0.24910407826865508,0.388467228607396,-0.5617987066332593,0.41963023181876746
"('2648',)",0.517530626033769,0.21420250804941665,0.5409488264682791,0.30238058291047853,0.4526878400395475,-0.5617820068118149,0.41586054008386913
"('2649',)",0.5290794169472608,0.17551323448949888,0.5398427325639067,0.3288183192370936,0.43458575933965776,-0.5617888044875711,0.25299706023486496
"('2650',)",0.5942125305473678,0.11356290121652117,0.590412020115292,0.31773617576453933,0.321992031100539,-0.5618235631479969,0.05827304049389424
"('2651',)",1.0048878783021673,0.12532055704693904,0.9537933684863201,0.33489910291702807,0.2862440394299418,-0.5618361281604212,0.003019076412517712
"('2652',)",1.1811101123026635,0.25035864922323875,1.1309809871210386,0.4029994550675859,0.5326111972884843,-0.561760862444589,-0.030917312023054148
"('2653',)",1.1966390541406495,0.4406175150017289,1.1662887318296158,0.5062892800253622,0.5786729905829682,-0.5617472930495987,-0.025033880862109337
"('2654',)",1.0990530398617442,0.5845676120108044,1.0975046075594723,0.5908455643070848,0.455534020096881,-0.5617890338344663,-0.023369039797935025
"('2655',)",0.9483017586045989,0.6038843650829578,0.9793499415665524,0.6076162193281874,0.3154691926977307,-0.5618357596621989,0.26319178331451126
"('2656',)",0.6332813877912512,0.5988144938734626,0.6918457659438596,0.610337066056796,0.3928855187250047,-0.5617980471676969,0.24005528446752886
"('2657',)",0.4296550987510418,0.6537239615929527,0.4896633742970469,0.6421313223406817,0.3643501036876084,-0.5618059061217225,0.514376116277523
"('2658',)",0.3568811956541044,0.6748590527767837,0.4060316666367752,0.65516302630242,0.500088191228566,-0.5617687096896821,0.570880004930756
"('2659',)",0.4362501773296776,0.6951927536654511,0.4610277787354223,0.6662485917744317,0.5573151007807228,-0.5617524688932021,0.47928798269256967
"('2660',)",0.6157464211969557,0.7288226548153457,0.6116430530504462,0.6857873324057612,0.38001875217259995,-0.5618009340127327,0.47973430377966303
"('2661',)",0.7931508236819312,0.7140444281032582,0.7646625986289105,0.6854082654500272,0.4131578987213096,-0.561792499069665,0.4761717905358394
"('2662',)",0.7750055332256995,0.71879573348547,0.7484481078878289,0.6931465645815916,0.28151235341731684,-0.5618605615161462,0.19719825136062602
"('2663',)",0.7449460104437257,0.7476408053339538,0.7202957734607609,0.7114865811250217,-0.0468939993243278,-0.5620080953449325,0.3432525905439726
"('2664',)",0.7372329361363594,0.7549877813673386,0.7078762028883738,0.7206841397435486,-0.07577190253962615,-0.5620323186208728,0.07333794479115893
"('2665',)",0.7227336309094039,0.7513214195986528,0.6859968967540697,0.7227088624571448,0.0519428054027684,-0.5619719499705366,0.07211343311206866
"('2666',)",0.6729459580082693,0.7459247500723428,0.6399529283195502,0.7273086819073843,0.4063048439705114,-0.5618573264851171,0.782080467757338
"('2667',)",0.5642917418260783,0.8070631861912455,0.5549245125345367,0.7655609541378768,0.8520250532980651,-0.5616646738068274,0.7800592217095403
"('2668',)",0.5487771403473447,0.8565991555721709,0.5577109527814352,0.8009603832046488,1.0044555393707608,-0.5615959536979417,0.9697854846082254
"('2669',)",0.6219867923495529,0.8606181788075229,0.636211656399812,0.8181612305631625,0.43732286042281193,-0.5617886596018127,1.0065092276112177
"('2670',)",0.6542846034092488,0.7393072684589936,0.684060893265628,0.7703163614438565,0.46307236126700396,-0.5617799450661619,1.476261787915371
"('2671',)",0.7692927806009547,0.6737727811930081,0.8075488659955327,0.7365762109068789,0.7683801650078577,-0.5616865403904118,1.4954738631584086
"('2672',)",0.9545111179262918,0.6168521176802199,0.9962097479757388,0.6977466383552153,0.5686100607471315,-0.5617515656553207,1.892983324689192
"('2673',)",1.1783627310186116,0.5545941444120851,1.2049441265924707,0.6580436069706492,0.31971184404344716,-0.5618222398077753,1.4337263778163016
"('2674',)",1.5483981623838738,0.5043699223184499,1.5259540445939457,0.6329131744938438,0.31844581364907965,-0.5618200272076543,1.450482137122464
"('2675',)",1.552278441669555,0.504235150129396,1.5175541485783786,0.6321261790416651,0.4049767048603783,-0.5618158807903585,1.2840763237957955
"('2676',)",1.3623460600424424,0.4861190429629403,1.3459685830694372,0.6180224001307048,0.36767473896439384,-0.5618050570854218,1.3978584190133667
"('2677',)",0.853619698837205,0.5184130658065297,0.8831520746835764,0.6275662943916535,0.36304678220109193,-0.5618058238818049,0.9574446713711369
"('2678',)",0.652816634007997,0.5844717980911983,0.6700319941845793,0.6552841845979593,0.3313769276678309,-0.5618178191294579,1.0926841401216372
"('2679',)",0.44093167636232505,0.6881321668565633,0.4581327235838429,0.6932724660190474,0.5967082500147329,-0.5617441358067776,0.7264247256063706
"('2680',)",0.3508328271814955,0.7719474595063989,0.36333367977004694,0.7101164184306995,0.184713044575496,-0.5618716123057659,0.558584817572825
"('2681',)",0.3369845814711803,0.8094293745457142,0.3387357664045277,0.6938646245916711,0.4308222982591965,-0.5617888011577898,0.47339774983932026
"('2682',)",0.41608133950058007,0.7198832278293869,0.399700125248438,0.608283002928967,0.36586575022531487,-0.5618061810635939,0.5106038206032656
"('2683',)",0.3554588019270805,0.48849706877797106,0.34568585645283445,0.4646019956832445,0.38592138945941007,-0.5617995978457547,0.6098603548539191
"('2684',)",0.3857870610632764,0.3599605496762763,0.36834273002282913,0.37701001788647776,0.29597308901776553,-0.5618308587201631,0.4165505288995754
"('2685',)",0.326529449186796,0.3493318719788979,0.3164319076090192,0.3452854626803073,0.29197076240378783,-0.5618311567099755,0.38801365395044796
"('2686',)",0.32243394743169224,0.25399574219259946,0.3074736270185838,0.27362130618533326,0.46471479383543074,-0.5617813551738945,0.8677415874302769
"('2687',)",0.23924529732064864,0.20375746074619802,0.23831498901814585,0.23256129026532815,0.440132592953995,-0.561785410569552,0.9562967809019526
"('2688',)",0.41965525278402516,0.2055002049972424,0.391731775905596,0.21854137960505504,0.2982617033167049,-0.5618286901638432,1.0562123621386925
"('2689',)",0.31220619693534607,0.26274466473985914,0.3029526723431097,0.23932492393680893,0.5555393918552072,-0.5617551592140209,1.0452465709551377
"('2690',)",0.20355882646650605,0.2805553100507216,0.2100391522604967,0.2400040870933812,0.3899390429754626,-0.5618000103531686,0.7803475384754347
"('2691',)",0.008515565237364272,0.16617202333877115,0.03259014110770027,0.16601073246131623,0.3842654278857022,-0.5618001822913166,0.7973659775431639
"('2692',)",0.046589646261803216,0.13275156596057175,0.05655943844921436,0.12764556302584773,0.2386844752974374,-0.5618514792428685,0.6839476675758345
"('2693',)",0.027324831858203287,0.1276538679033174,0.02888872505708092,0.10401784834493254,0.3194470552700038,-0.561821671323354,0.24110483372502148
"('2694',)",-0.007647111926392126,0.16552933354882338,-0.014703613849263093,0.10529825045230674,0.5002742571599353,-0.5617694447599375,0.11982557172096511
"('2695',)",0.04592202837725922,0.19477235763182155,0.016631112453825057,0.10601262681062879,0.5766986353658412,-0.5617481277266756,0.11190483898857928
"('2696',)",0.06912473899807303,0.12000032893720722,0.031019885764605747,0.04884631665754824,0.43910647332148967,-0.5617864257166211,-0.0823769654118525
"('2697',)",0.05172392749579796,0.09612408882452,0.015685871655164784,0.02423700473218078,0.3677790183763678,-0.5618137871365001,-0.04723010782742915
"('2698',)",-0.1300083769709308,0.066812297064523,-0.14905006749115313,0.0010425611866319465,0.15885900775334208,-0.5618869044498026,-0.09096970892274892
"('2699',)",-0.3330837119953297,0.08246440905689369,-0.33298430544420027,-0.0011750054737970997,0.43134393640266744,-0.5617880082656238,0.09282906728946125
"('2700',)",-0.39892569519708554,0.11110574395490148,-0.3900332152629591,0.00552666686270956,0.39302170901414984,-0.5617978371918663,-0.03515642304599081
"('2701',)",-0.3411504037925934,0.1370739604222808,-0.33762341964345566,0.01871797572351688,0.3581723265108108,-0.5618103632235532,-0.005508219920781301
"('2702',)",-0.32738878401916116,0.09949094363903616,-0.31886919865383273,-0.0012232574508215224,0.44588269268962477,-0.5618160948613011,-0.07557238358989947
"('2703',)",-0.32105440394418755,0.0010373501592971322,-0.3061297221323428,-0.0632242153809719,0.6646410700806633,-0.5617240360602956,0.16434934524905676
"('2704',)",-0.2966643982290444,-0.014232580187089734,-0.2795549580179443,-0.07074479424785066,0.48081454489088515,-0.5617885235926896,0.13445276274870194
"('2705',)",-0.178581723448419,-0.013623036336459438,-0.17472988689285784,-0.06867811917229961,-0.05041207559196874,-0.562021834581082,0.27806198451991415
"('2706',)",-0.034321888055080664,-0.1279167952038996,-0.055969371451447446,-0.12832951184165217,0.24467737801889597,-0.5619143420264013,0.11479228264921675
"('2707',)",0.14327789126014176,-0.12038025139995932,0.0985032492525703,-0.12619631765334172,0.3241917300251484,-0.5618429259222844,0.17944710937409325
"('2708',)",0.11437605778871034,-0.07361587885750262,0.0825178840282961,-0.10044916633291104,0.6698547769718011,-0.5617287052808922,0.22668958610718778
"('2709',)",0.005913199336826689,-0.03876398461243333,0.0013157294768630222,-0.07009564425141243,0.5804750159340366,-0.5617469431794911,0.2720280053928031
"('2710',)",-0.068638539352732,0.003283264381743401,-0.05053722572903118,-0.031842463833476484,0.5334711449242054,-0.5617602805034136,0.30311869544748676
"('2711',)",-0.12609464502127293,0.001438430894226616,-0.08432630667322043,-0.012210928463993308,0.6741019614765328,-0.5617185338100706,0.5300685898200201
"('2712',)",-0.09698414784691996,0.026826590484677098,-0.04141894631480806,0.023117086893463833,0.7032415129628504,-0.5617089717094697,0.42355388364740554
"('2713',)",0.06033795975813896,0.06893240910073571,0.12675672621840092,0.06462885521051881,0.4720845870699595,-0.5617775903179134,0.4354300848641128
"('2714',)",0.30097940599636563,0.12408439684553674,0.35669193810053756,0.11576030107647256,0.3821228312346235,-0.5618017337045642,0.509698316754632
"('2715',)",0.5930369825268644,0.22654567320615043,0.6256729244355018,0.20464105714512104,0.28972673566959206,-0.561831160425598,0.43944909832286144
"('2716',)",0.816455203410958,0.4442497202799561,0.8337775722950521,0.37959204695996435,0.2832450155843754,-0.5618367841172399,0.5037388116696008
"('2717',)",0.9354529659176691,0.6770205620931746,0.9549864844891688,0.5936675031417351,0.41938149025585364,-0.5617996565758608,0.3999118206411176
"('2718',)",1.0224740042598524,0.7580269370091497,1.0437213509301537,0.7211791700913214,0.4964151246745249,-0.5617718450663304,0.2237823742324902
"('2719',)",1.0465402349985682,0.795990960170122,1.068921586219156,0.8254579231791382,0.4001598134825561,-0.5617969841919785,0.2902457298210401
"('2720',)",1.0304550634435716,0.956778762101031,1.0520657766289043,1.0039409439743323,0.3764559000418397,-0.561811998336879,0.2441425441083164
"('2721',)",1.0961440447869122,1.1306544472007036,1.1046950409232996,1.1840037316755823,0.6135901693392918,-0.5617400192259703,0.16270951268080397
"('2722',)",1.1395837316712067,1.265927200794994,1.1409106753467568,1.3213558521394198,0.8021278959591985,-0.561676395613834,0.6023401098519946
"('2723',)",1.4016439708175201,1.3793008022019022,1.3909461684218887,1.4301497382132025,0.7774919078588647,-0.5616849935895111,0.5361565468543585
"('2724',)",1.666263403901139,1.454042136619063,1.6391709126259655,1.4957282020654636,0.812844230083134,-0.5616753802094396,0.514948145909839
"('2725',)",1.7809597029869935,1.4719501519261966,1.7505833683730305,1.5219306190290385,0.4525998459741219,-0.5617822072306975,0.58679727330404
"('2726',)",1.7625807262182465,1.5140243822312454,1.7422492207256997,1.5517807935658672,0.4468946253726987,-0.5617835800471251,0.5891663475534183
"('2727',)",1.6983259387686234,1.51688650700104,1.694823514170955,1.553685672981708,0.4350828978148169,-0.5617867215819695,0.6822665460275937
"('2728',)",1.6902375301144175,1.4329570722442273,1.6859421113320157,1.5028110519394855,0.4046765277111976,-0.5617941616506174,0.7297825388981934
"('2729',)",1.6194110865905385,1.4121119710868828,1.6160862015553443,1.4766684344927257,0.43899852914504095,-0.5617919829972461,0.43996777123105035
"('2730',)",1.4670931565160257,1.4604862035236736,1.4701273720173804,1.4855482358918626,0.8593642404654157,-0.5616489246753441,0.6824240495662642
"('2731',)",1.395403771772456,1.5095489303006828,1.388529606815884,1.4985835036579365,1.0948529888226513,-0.561542490618472,0.6861027075024028
"('2732',)",1.2655840768424864,1.5193502985020546,1.259810978741201,1.48805637079067,0.8045462758668862,-0.56167056789142,0.5690825168518658
"('2733',)",1.177138864277717,1.5175317921195282,1.163423402279898,1.4742630560600702,0.42448777578413244,-0.5617926255275185,0.4234047617085542
"('2734',)",1.1164475425247415,1.4664052675249852,1.0969709558224545,1.4401711667835453,0.39456414796020006,-0.561796847418479,0.4278800080001263
"('2735',)",0.9200083615289484,1.4728094096119988,0.9186026664081276,1.4260664981600726,0.3968294320531194,-0.5617965335296804,0.41437566964767986
"('2736',)",0.9511129462527014,1.415864277520899,0.9336345231962208,1.3798905742764591,0.35402729001095107,-0.5618123691789706,0.4075877541668615
"('2737',)",1.2239176510338357,1.3618477231400774,1.1749492394915724,1.3351707976928442,0.4641799595091477,-0.5617879054367518,0.11930483531197822
"('2738',)",1.3721953945209457,1.245158508098355,1.315064375880042,1.265741962625843,0.885146613207615,-0.5616381608436862,0.42986312956255274
"('2739',)",1.3039591990481938,1.1787221917738209,1.2716129672877476,1.2199637081627088,0.6075789990752615,-0.5617379124335523,0.341532393598807
"('2740',)",1.2617176267515686,1.176086531291583,1.2542046996624525,1.2098979941071992,0.5812934932556182,-0.5617467152249815,0.40826081190032987
"('2741',)",1.1926166667993958,1.1968857353882405,1.2049760107802785,1.212790825153205,0.3762114948481874,-0.5618026746809109,0.8199884003982619
"('2742',)",1.2149238010138899,1.237601475517422,1.228031541981058,1.2287515879780018,0.1465859802809009,-0.5618885122423383,0.7959937094311169
"('2743',)",1.1920912218245798,1.257493564835809,1.2049283758805938,1.235915365360753,0.26904130107186774,-0.5618392595372461,0.827105142791741
"('2744',)",1.1930398443692747,1.292313295280052,1.197809592276165,1.2527742494133611,0.7013471591306332,-0.5617113378614795,0.8489881171958755
"('2745',)",1.0889104313767464,1.2854916729775863,1.0906509293673408,1.2460474183574526,0.8652123771834455,-0.5616519954202605,0.5206297648733894
"('2746',)",0.8988736244916874,1.2141550425121241,0.9069216084637499,1.211783824751331,0.4675243648254651,-0.561783848578664,0.7601161918275661
"('2747',)",0.9035857355395859,1.1660828534349048,0.8964111474736708,1.191269838416732,0.5675559261485377,-0.5617511444114314,0.7637230260669619
"('2748',)",0.917260990297595,1.1534512259140326,0.9047949101919499,1.1904160685420702,0.47500381047645707,-0.56177667014317,0.23538469906423892
"('2749',)",1.1511559859873963,1.1719986257497064,1.120069976449702,1.203438508551404,0.3971119633014259,-0.5617961483982938,0.40268664082226036
"('2750',)",1.3259527171578591,1.204290066390395,1.2797698319619875,1.219226438403673,0.3704563117855585,-0.5618036997283948,0.047635141449323494
"('2751',)",1.4186994236981672,1.2168434616566652,1.367080341541884,1.2242965370005243,0.37707894818089577,-0.5618073460224167,0.20597207818554805
"('2752',)",1.3655159075586016,1.235463000051565,1.3217115076740877,1.232202503860445,0.15612422144040536,-0.5618873162660394,0.2743627869692525
"('2753',)",1.2082002773674365,1.2179660080276926,1.1856885899803222,1.2265281581998893,0.38637308447031965,-0.5617991215527866,0.3934115751194751
"('2754',)",1.1176328424412878,1.1990602460329256,1.1039466575453156,1.2183909757543208,0.4991747496176541,-0.5617693480493566,0.61333890687507
"('2755',)",0.9709759957096333,1.1902138818306043,0.9741351801622313,1.214311102090258,0.6529369309058277,-0.5617226987171733,0.663662474163824
"('2756',)",0.8847794085038415,1.1973099198836026,0.8998745585762125,1.2170441629538014,1.039015013389335,-0.5615728341416929,0.5370938211568256
"('2757',)",0.8700827108272766,1.2648578453630972,0.8879630561105712,1.2442226810144956,0.6882862145923073,-0.5617126734119813,0.7536584545123485
"('2758',)",1.0396213106465317,1.2897282191776853,1.0361945784306412,1.2486931019568839,0.9694576262398457,-0.5616019805389167,0.9109530190111
"('2759',)",1.1299010888620824,0.957811987879119,1.1262401213020559,1.0554473813437297,0.5909849042621836,-0.5617465377294653,0.8540533773463083
"('2760',)",1.2720200483387303,0.7442216156546289,1.2454142759871443,0.901470073322788,0.6211032757912692,-0.5617427529213058,0.6081551757529152
"('2761',)",1.2567145048790744,0.6039630416406173,1.2384342225242282,0.7815957359314235,0.2884898384766306,-0.561836690026077,0.4015168769503804
"('2762',)",1.3107123343440794,0.5371624392141705,1.2901199193744444,0.7088227715758345,0.33115328102060193,-0.5618225008154558,0.7196014830446755
"('2763',)",1.3786965216007037,0.515179376640671,1.3509360850020808,0.6649535778328443,0.42891073418130127,-0.5617950070378986,0.6721139856657777
"('2764',)",1.23239107088928,0.5556000385296168,1.2247973344681582,0.6473134363104516,0.43798450559880714,-0.5617860152475906,0.8076994196949657
"('2765',)",1.1735574657800296,0.7108461637083325,1.1745674190961712,0.6928387514683643,0.4700420433474579,-0.5617775677149301,0.5404496610871751
"('2766',)",0.5740207466265782,0.7201990641992552,0.6148427834845934,0.6743286817359107,0.4985578046382698,-0.5617701547123443,0.48474047746202104
"('2767',)",0.2911752957585984,0.7354249558943023,0.3138795138730188,0.6544878717503629,0.3966795109627928,-0.5617963139070546,0.46500193349155167
"('2768',)",-0.09096347749635271,0.7722391974681676,-0.06713987317207964,0.6462907193674655,0.3775684944328576,-0.5618038857607441,0.6288666914005722
"('2769',)",-0.09888446133441586,0.8327991633618954,-0.10350201767613881,0.6559896824548586,0.41915078089965474,-0.5617915421594462,0.27801483841095626
"('2770',)",-0.12903491390385957,0.8609909819899009,-0.15254133788520421,0.6540055810559282,0.44852659595246025,-0.5617837786283787,-0.12532816355414084
"('2771',)",-0.17348428536678825,0.7708319499719839,-0.20923293033094198,0.5861642705177817,0.3589525897964885,-0.5618092613347448,-0.2772765732196419
"('2772',)",0.17570686547584313,0.7012433342189245,0.11706790763054052,0.5379053527249281,0.37314885267392256,-0.5618048243687616,-0.19766394727089784
"('2773',)",0.20544794943621042,0.6950266654070297,0.16609852433447084,0.5188868065138843,-0.2620352805409483,-0.5621348357350637,-0.07094185800317385
"('2774',)",0.1824521697869536,0.6888273577968189,0.1639490923875034,0.5212923839728215,-0.11821639092800368,-0.5620401295377829,-0.19758991685657518
"('2775',)",0.2113663177407832,0.6331433610550952,0.20744774396767848,0.5001769702268728,-0.17745163852060322,-0.5620675248079529,-0.09218489991794672
"('2776',)",0.39564537708999964,0.5990474621610277,0.3775153637320581,0.49140495305776083,0.18449452200860267,-0.5618831314199172,0.2849854227016421
"('2777',)",0.4725173631602845,0.5455480979418341,0.455868310825311,0.47175221291948066,0.4156322628994751,-0.5617917676858313,0.7348145330938284
"('2778',)",0.45306898355176767,0.4447507072865408,0.4499148695379027,0.42814950134733637,0.38239911565507756,-0.5618076110033906,0.7799604957366881
"('2779',)",0.33850587901127366,0.38942998010971064,0.35786597527129543,0.40581164860254765,0.9683463822603596,-0.5616095815047646,0.6250910199696296
"('2780',)",0.31083463244106363,0.4016194150000402,0.3359971963353091,0.4154039899947395,0.6074459225708879,-0.5617425153636321,0.7651415334716306
"('2781',)",0.4466651093630801,0.42402428188128705,0.454356162606154,0.4347256679858356,0.4942085354211879,-0.561774096800276,0.8465039283329813
"('2782',)",0.48035429412012653,0.40506360939264396,0.4845325294475009,0.4361112863753796,0.5355808954648676,-0.5617605903885505,0.5854897095866697
"('2783',)",0.7192452377660248,0.4122381809686664,0.6889245460876037,0.45447714428540037,0.8781383617562192,-0.5616454218273357,0.23168166618527267
"('2784',)",0.6922931663767407,0.40657629901068604,0.6528342180961271,0.46812334362875174,0.8584016451977757,-0.561656715299142,0.12855931629035441
"('2785',)",0.5135733708967736,0.3715784067690197,0.5015789816731587,0.4691586537390565,0.6386046897885798,-0.5617449795622771,0.09857011364356724
"('2786',)",0.8742332408358132,0.35447269955371985,0.829067532787571,0.47997929300115816,0.4469277552457931,-0.56181211760101,0.1878902403669919
"('2787',)",1.0472140135684798,0.31362611762381065,1.0081918917100954,0.4736187276084676,0.7849213463182526,-0.561681003190326,0.1394618218981536
"('2788',)",1.199099640703971,0.3526555453671334,1.1685962692934344,0.5108728818352457,1.0189817678391595,-0.5615878505715122,0.2675837121542723
"('2789',)",1.2271353309785973,0.4222044784797895,1.2188293103745502,0.5514709170664326,0.8559304084119228,-0.561654987317495,0.2411037498336801
"('2790',)",1.2896284706731167,0.6239983652883245,1.2888427897597605,0.6512449201492162,0.49309207098789726,-0.5617731741915069,0.2561761723366926
"('2791',)",1.2784760149580618,0.6357863772358001,1.287913998454374,0.6354757905352518,0.3479405718972691,-0.5618118604693058,0.3427145262393148
"('2792',)",1.1141978388185985,0.7018126142297779,1.150951363209561,0.6571530323042245,0.24329064386896593,-0.5618496356492156,0.3533740741767645
"('2793',)",0.9105480816988953,0.7365983287309511,0.9592989691069992,0.6699535339785395,0.28414922392996184,-0.5618327629600102,0.4813948375288976
"('2794',)",0.6111894245661879,0.6766753827564164,0.638582582522091,0.6241051211279115,0.36538607939610757,-0.5618077326527785,0.29350994677357795
"('2795',)",0.28241032024500146,0.6695630576160633,0.28543559132477053,0.6017438157149948,0.41311814521608353,-0.5617954285776168,0.1983135242475493
"('2796',)",0.05047218166937856,0.6576131940123178,0.0342659204259485,0.5727126526782145,0.2849649564510948,-0.5618316533077312,0.1411316518743267
"('2797',)",0.05568818649380845,0.6672174613954103,0.023308120639514245,0.552925649280681,0.42036424241808107,-0.5617903938411607,-0.21341122934028656
"('2798',)",-0.023583159559320215,0.6299021482493925,-0.03633546067144316,0.5061663948953733,0.4088175562369851,-0.5617953862644306,-0.297449827159999
"('2799',)",0.12106933283132815,0.5840391407960328,0.10478945142364916,0.4552686202394988,0.2059487824311245,-0.5618827142153753,-0.3234568465383979
"('2800',)",0.14583752819080031,0.5544477973631022,0.14184098147153676,0.4146130651357209,0.3411634814952998,-0.5618147648794598,-0.4418982918923535
"('2801',)",0.10191630116947141,0.529205823287241,0.10970292461018363,0.3761148565588837,0.06878528134679046,-0.5619253480676655,-0.13160254971040447
"('2802',)",0.11207845126179361,0.46009728966336605,0.11583478452610557,0.3153061242942635,-0.11749573532306025,-0.5620462161426445,-0.00864536544082444
"('2803',)",0.15748349820257068,0.3484070497480386,0.15355580241762967,0.23304113318143915,0.17010666642068586,-0.5619182630465415,-0.09320608083203005
"('2804',)",0.1720770085079117,0.22810064098246474,0.15848479558764916,0.16028845568663433,0.6005155086652769,-0.561797785849576,0.1599109364362786
"('2805',)",0.14960683597905172,0.17830607987687375,0.13331046432076926,0.13107666236252716,0.19258066012644198,-0.5619449289777031,0.3322704740321814
"('2806',)",0.08746260039251467,0.14735101741876797,0.07354267837988006,0.11398773597955525,0.8178812681453714,-0.561665772907496,0.423936706191747
"('2807',)",0.042913719157626005,0.1396567190864324,0.02680693632045529,0.10946412537772036,0.632226491073474,-0.5617300392277189,0.6193670800045457
"('2808',)",-0.0988946679348568,0.17744373685303994,-0.08860782012573412,0.13204423021303974,0.2109896592453635,-0.5618664504671467,0.5343047642348238
"('2809',)",-0.1035571163244499,0.2622090906347653,-0.08251986089901402,0.18748480070220458,0.535168317151758,-0.561761365296602,0.6388847590752046
"('2810',)",-0.002755997643507927,0.4122826128735255,0.019850374720642043,0.29896729805474864,0.35321968210752336,-0.5618103890918533,0.9791509095044493
"('2811',)",0.09041801345198783,0.47559545825327154,0.114343870655672,0.36761993968901474,0.5243172582011775,-0.5617618364257293,1.0427135943133716
"('2812',)",0.11448731810735668,0.48286488102125596,0.15163953069786548,0.40842760943379025,0.3970432126610474,-0.5617963500000333,0.7877842005590664
"('2813',)",0.44965813911242036,0.5050804687723968,0.45193597323684354,0.4640384777227241,0.4792472174929557,-0.5617758327482452,0.7485979250030965
"('2814',)",0.5144672332703489,0.5611579930492215,0.5071934943365415,0.5386065661686947,0.48454398922712627,-0.5617749413928421,0.8354858070201335
"('2815',)",0.5807319959682891,0.6115341291182266,0.5837522127651398,0.621096972038888,0.4269498437382819,-0.561792129412003,0.653708587144479
"('2816',)",1.023926303312575,0.6830107901644014,0.9865278608571842,0.7196499351623846,0.39871318619168705,-0.5617960919898359,0.43974197565284895
"('2817',)",1.2754212623912828,0.8122749190846352,1.2413902899905371,0.8563156039854863,0.6771801048502621,-0.5617157195991533,0.46369917755887496
